yr,st,st_ansi,cty,cty_ansi,zip,netinc,st_cty_yr,fertilizer,fuel,labor,land,machinery,tractors,trucks
2017,ARIZONA,4,YUMA,27.0,,"144,825,000",ARIZONA_YUMA_2017,"120,805,000","56,304,000","116,878,000","234,278","210,982,000","1,455","1,349"
2017,ARIZONA,4,YUMA,27.0,,"144,825,000",ARIZONA_YUMA_2017,"120,805,000","56,304,000","138,163,000","234,278","210,982,000","1,455","1,349"
2017,ARKANSAS,5,CONWAY,29.0,,"62,831,000",ARKANSAS_CONWAY_2017,"2,350,000","4,069,000","2,328,000","79,868","68,865,000","1,469","1,371"
2017,ARKANSAS,5,CONWAY,29.0,,"62,831,000",ARKANSAS_CONWAY_2017,"2,350,000","4,069,000","4,445,000","79,868","68,865,000","1,469","1,371"
2017,ARKANSAS,5,FAULKNER,45.0,,"-3,224,000",ARKANSAS_FAULKNER_2017,"1,559,000","2,171,000","1,026,000","69,964","86,264,000","1,936","1,669"
2017,ARKANSAS,5,FAULKNER,45.0,,"-3,224,000",ARKANSAS_FAULKNER_2017,"1,559,000","2,171,000","3,781,000","69,964","86,264,000","1,936","1,669"
2017,ARKANSAS,5,GARLAND,51.0,,"-274,000",ARKANSAS_GARLAND_2017,"214,000","554,000","1,029,000","8,214","16,505,000",502,473
2017,ARKANSAS,5,GARLAND,51.0,,"-274,000",ARKANSAS_GARLAND_2017,"214,000","554,000","1,965,000","8,214","16,505,000",502,473
2017,ARKANSAS,5,GRANT,53.0,,"-765,000",ARKANSAS_GRANT_2017,"191,000","587,000", (D),"7,563","19,733,000",453,427
2017,ARKANSAS,5,GRANT,53.0,,"-765,000",ARKANSAS_GRANT_2017,"191,000","587,000","304,000","7,563","19,733,000",453,427
2017,ARKANSAS,5,HOT SPRING,59.0,,"4,953,000",ARKANSAS_HOT SPRING_2017,"243,000","917,000","349,000","20,390","33,637,000",940,763
2017,ARKANSAS,5,HOT SPRING,59.0,,"4,953,000",ARKANSAS_HOT SPRING_2017,"243,000","917,000","958,000","20,390","33,637,000",940,763
2017,ARKANSAS,5,PERRY,105.0,,"19,172,000",ARKANSAS_PERRY_2017,"1,052,000","2,319,000","391,000","31,676","38,436,000",743,820
2017,ARKANSAS,5,PERRY,105.0,,"19,172,000",ARKANSAS_PERRY_2017,"1,052,000","2,319,000","2,355,000","31,676","38,436,000",743,820
2017,ARKANSAS,5,PULASKI,119.0,,"4,526,000",ARKANSAS_PULASKI_2017,"1,920,000","1,433,000","295,000","44,595","29,182,000",696,558
2017,ARKANSAS,5,PULASKI,119.0,,"4,526,000",ARKANSAS_PULASKI_2017,"1,920,000","1,433,000","1,963,000","44,595","29,182,000",696,558
2017,ARKANSAS,5,SALINE,125.0,,"-649,000",ARKANSAS_SALINE_2017,"307,000","674,000","47,000","12,805","20,172,000",620,460
2017,ARKANSAS,5,SALINE,125.0,,"-649,000",ARKANSAS_SALINE_2017,"307,000","674,000","238,000","12,805","20,172,000",620,460
2017,ARKANSAS,5,ARKANSAS,1.0,,"75,725,000",ARKANSAS_ARKANSAS_2017,"32,662,000","12,009,000","6,051,000","358,999","152,333,000","1,272","1,244"
2017,ARKANSAS,5,ARKANSAS,1.0,,"75,725,000",ARKANSAS_ARKANSAS_2017,"32,662,000","12,009,000","11,844,000","358,999","152,333,000","1,272","1,244"
2017,ARKANSAS,5,CRITTENDEN,35.0,,"65,821,000",ARKANSAS_CRITTENDEN_2017,"12,056,000","9,819,000","4,944,000","292,544","107,115,000",667,574
2017,ARKANSAS,5,CRITTENDEN,35.0,,"65,821,000",ARKANSAS_CRITTENDEN_2017,"12,056,000","9,819,000","8,350,000","292,544","107,115,000",667,574
2017,ARKANSAS,5,CROSS,37.0,,"37,535,000",ARKANSAS_CROSS_2017,"17,904,000","10,768,000","3,240,000","251,765","116,898,000",898,758
2017,ARKANSAS,5,CROSS,37.0,,"37,535,000",ARKANSAS_CROSS_2017,"17,904,000","10,768,000","9,327,000","251,765","116,898,000",898,758
2017,ARKANSAS,5,LEE,77.0,,"37,603,000",ARKANSAS_LEE_2017,"17,048,000","6,537,000","4,820,000","246,706","91,695,000",562,553
2017,ARKANSAS,5,LEE,77.0,,"37,603,000",ARKANSAS_LEE_2017,"17,048,000","6,537,000","8,467,000","246,706","91,695,000",562,553
2017,ARKANSAS,5,LONOKE,85.0,,"35,220,000",ARKANSAS_LONOKE_2017,"21,159,000","10,828,000","8,331,000","284,946","155,646,000","1,690","1,604"
2017,ARKANSAS,5,LONOKE,85.0,,"35,220,000",ARKANSAS_LONOKE_2017,"21,159,000","10,828,000","21,250,000","284,946","155,646,000","1,690","1,604"
2017,ARKANSAS,5,MONROE,95.0,,"31,706,000",ARKANSAS_MONROE_2017,"12,648,000","7,346,000","2,745,000","188,960","68,236,000",519,500
2017,ARKANSAS,5,MONROE,95.0,,"31,706,000",ARKANSAS_MONROE_2017,"12,648,000","7,346,000","4,952,000","188,960","68,236,000",519,500
2017,ARKANSAS,5,PHILLIPS,107.0,,"58,543,000",ARKANSAS_PHILLIPS_2017,"16,647,000","8,877,000","5,679,000","355,288","115,420,000",624,596
2017,ARKANSAS,5,PHILLIPS,107.0,,"58,543,000",ARKANSAS_PHILLIPS_2017,"16,647,000","8,877,000","9,316,000","355,288","115,420,000",624,596
2017,ARKANSAS,5,PRAIRIE,117.0,,"44,990,000",ARKANSAS_PRAIRIE_2017,"16,116,000","9,146,000","5,254,000","213,099","101,973,000",971,988
2017,ARKANSAS,5,PRAIRIE,117.0,,"44,990,000",ARKANSAS_PRAIRIE_2017,"16,116,000","9,146,000","8,705,000","213,099","101,973,000",971,988
2017,ARKANSAS,5,SAINT FRANCIS,123.0,,"37,729,000",ARKANSAS_SAINT FRANCIS_2017,"13,695,000","8,445,000","4,174,000","231,511","85,205,000",655,626
2017,ARKANSAS,5,SAINT FRANCIS,123.0,,"37,729,000",ARKANSAS_SAINT FRANCIS_2017,"13,695,000","8,445,000","7,300,000","231,511","85,205,000",655,626
2017,ARKANSAS,5,WOODRUFF,147.0,,"42,292,000",ARKANSAS_WOODRUFF_2017,"12,696,000","8,356,000","4,080,000","227,979","94,124,000",565,479
2017,ARKANSAS,5,WOODRUFF,147.0,,"42,292,000",ARKANSAS_WOODRUFF_2017,"12,696,000","8,356,000","6,891,000","227,979","94,124,000",565,479
2017,ARKANSAS,5,BAXTER,5.0,,"5,973,000",ARKANSAS_BAXTER_2017,"691,000","813,000","147,000","13,279","27,501,000",747,662
2017,ARKANSAS,5,BAXTER,5.0,,"5,973,000",ARKANSAS_BAXTER_2017,"691,000","813,000","938,000","13,279","27,501,000",747,662
2017,ARKANSAS,5,CLEBURNE,23.0,,"14,423,000",ARKANSAS_CLEBURNE_2017,"895,000","1,457,000","1,171,000","29,223","43,930,000","1,130","1,051"
2017,ARKANSAS,5,CLEBURNE,23.0,,"14,423,000",ARKANSAS_CLEBURNE_2017,"895,000","1,457,000","2,490,000","29,223","43,930,000","1,130","1,051"
2017,ARKANSAS,5,FULTON,49.0,,"662,000",ARKANSAS_FULTON_2017,"1,735,000","1,800,000","463,000","27,524","48,004,000","1,310","1,342"
2017,ARKANSAS,5,FULTON,49.0,,"662,000",ARKANSAS_FULTON_2017,"1,735,000","1,800,000","1,593,000","27,524","48,004,000","1,310","1,342"
2017,ARKANSAS,5,IZARD,65.0,,"17,959,000",ARKANSAS_IZARD_2017,"1,135,000","2,127,000","392,000","31,737","47,113,000","1,046","1,090"
2017,ARKANSAS,5,IZARD,65.0,,"17,959,000",ARKANSAS_IZARD_2017,"1,135,000","2,127,000","1,873,000","31,737","47,113,000","1,046","1,090"
2017,ARKANSAS,5,MARION,89.0,,"8,138,000",ARKANSAS_MARION_2017,"1,183,000","1,781,000","606,000","23,208","45,369,000",860,996
2017,ARKANSAS,5,MARION,89.0,,"8,138,000",ARKANSAS_MARION_2017,"1,183,000","1,781,000","1,475,000","23,208","45,369,000",860,996
2017,ARKANSAS,5,SEARCY,129.0,,"-465,000",ARKANSAS_SEARCY_2017,"1,027,000","1,709,000","135,000","30,075","40,613,000",952,"1,114"
2017,ARKANSAS,5,SEARCY,129.0,,"-465,000",ARKANSAS_SEARCY_2017,"1,027,000","1,709,000","722,000","30,075","40,613,000",952,"1,114"
2017,ARKANSAS,5,SHARP,135.0,,"58,707,000",ARKANSAS_SHARP_2017,"1,056,000","2,205,000","314,000","30,101","40,647,000","1,018",958
2017,ARKANSAS,5,SHARP,135.0,,"58,707,000",ARKANSAS_SHARP_2017,"1,056,000","2,205,000","1,165,000","30,101","40,647,000","1,018",958
2017,ARKANSAS,5,STONE,137.0,,"18,715,000",ARKANSAS_STONE_2017,"843,000","2,041,000", (D),"31,226","39,079,000",965,877
2017,ARKANSAS,5,STONE,137.0,,"18,715,000",ARKANSAS_STONE_2017,"843,000","2,041,000","994,000","31,226","39,079,000",965,877
2017,ARKANSAS,5,VAN BUREN,141.0,,"-1,619,000",ARKANSAS_VAN BUREN_2017,"1,074,000","1,035,000","219,000","21,616","38,853,000",976,884
2017,ARKANSAS,5,VAN BUREN,141.0,,"-1,619,000",ARKANSAS_VAN BUREN_2017,"1,074,000","1,035,000","495,000","21,616","38,853,000",976,884
2017,ARKANSAS,5,CLAY,21.0,,"78,457,000",ARKANSAS_CLAY_2017,"20,693,000","13,876,000","5,962,000","258,170","146,767,000","1,289","1,197"
2017,ARKANSAS,5,CLAY,21.0,,"78,457,000",ARKANSAS_CLAY_2017,"20,693,000","13,876,000","11,380,000","258,170","146,767,000","1,289","1,197"
2017,ARKANSAS,5,CRAIGHEAD,31.0,,"69,069,000",ARKANSAS_CRAIGHEAD_2017,"23,297,000","13,701,000","5,635,000","293,501","181,867,000","1,201","1,034"
2017,ARKANSAS,5,CRAIGHEAD,31.0,,"69,069,000",ARKANSAS_CRAIGHEAD_2017,"23,297,000","13,701,000","10,453,000","293,501","181,867,000","1,201","1,034"
2017,ARKANSAS,5,GREENE,55.0,,"50,135,000",ARKANSAS_GREENE_2017,"17,779,000","9,427,000","6,349,000","214,664","107,234,000","1,358","1,209"
2017,ARKANSAS,5,GREENE,55.0,,"50,135,000",ARKANSAS_GREENE_2017,"17,779,000","9,427,000","10,211,000","214,664","107,234,000","1,358","1,209"
2017,ARKANSAS,5,INDEPENDENCE,63.0,,"62,089,000",ARKANSAS_INDEPENDENCE_2017,"4,259,000","4,634,000","2,146,000","83,433","93,164,000","1,532","1,429"
2017,ARKANSAS,5,INDEPENDENCE,63.0,,"62,089,000",ARKANSAS_INDEPENDENCE_2017,"4,259,000","4,634,000","4,813,000","83,433","93,164,000","1,532","1,429"
2017,ARKANSAS,5,JACKSON,67.0,,"52,174,000",ARKANSAS_JACKSON_2017,"13,387,000","10,098,000","4,570,000","243,413","93,179,000",970,858
2017,ARKANSAS,5,JACKSON,67.0,,"52,174,000",ARKANSAS_JACKSON_2017,"13,387,000","10,098,000","7,623,000","243,413","93,179,000",970,858
2017,ARKANSAS,5,LAWRENCE,75.0,,"44,664,000",ARKANSAS_LAWRENCE_2017,"17,812,000","11,044,000","3,193,000","204,129","108,716,000","1,222","1,000"
2017,ARKANSAS,5,LAWRENCE,75.0,,"44,664,000",ARKANSAS_LAWRENCE_2017,"17,812,000","11,044,000","6,189,000","204,129","108,716,000","1,222","1,000"
2017,ARKANSAS,5,MISSISSIPPI,93.0,,"110,820,000",ARKANSAS_MISSISSIPPI_2017,"21,121,000","15,481,000","9,508,000","469,286","211,054,000",884,841
2017,ARKANSAS,5,MISSISSIPPI,93.0,,"110,820,000",ARKANSAS_MISSISSIPPI_2017,"21,121,000","15,481,000","17,610,000","469,286","211,054,000",884,841
2017,ARKANSAS,5,POINSETT,111.0,,"76,958,000",ARKANSAS_POINSETT_2017,"19,664,000","13,882,000","6,448,000","298,820","160,043,000",996,858
2017,ARKANSAS,5,POINSETT,111.0,,"76,958,000",ARKANSAS_POINSETT_2017,"19,664,000","13,882,000","10,399,000","298,820","160,043,000",996,858
2017,ARKANSAS,5,RANDOLPH,121.0,,"43,507,000",ARKANSAS_RANDOLPH_2017,"7,299,000","5,490,000","1,483,000","104,279","93,766,000","1,247","1,193"
2017,ARKANSAS,5,RANDOLPH,121.0,,"43,507,000",ARKANSAS_RANDOLPH_2017,"7,299,000","5,490,000","4,976,000","104,279","93,766,000","1,247","1,193"
2017,ARKANSAS,5,WHITE,145.0,,"32,657,000",ARKANSAS_WHITE_2017,"5,075,000","5,688,000","2,529,000","153,217","119,377,000","2,779","2,247"
2017,ARKANSAS,5,WHITE,145.0,,"32,657,000",ARKANSAS_WHITE_2017,"5,075,000","5,688,000","9,362,000","153,217","119,377,000","2,779","2,247"
2017,ARKANSAS,5,BENTON,7.0,,"194,659,000",ARKANSAS_BENTON_2017,"2,967,000","8,970,000","2,611,000","72,902","149,549,000","3,064","2,985"
2017,ARKANSAS,5,BENTON,7.0,,"194,659,000",ARKANSAS_BENTON_2017,"2,967,000","8,970,000","15,784,000","72,902","149,549,000","3,064","2,985"
2017,ARKANSAS,5,BOONE,9.0,,"25,114,000",ARKANSAS_BOONE_2017,"2,852,000","3,692,000","911,000","42,283","91,311,000","1,934","2,204"
2017,ARKANSAS,5,BOONE,9.0,,"25,114,000",ARKANSAS_BOONE_2017,"2,852,000","3,692,000","2,843,000","42,283","91,311,000","1,934","2,204"
2017,ARKANSAS,5,CARROLL,15.0,,"82,446,000",ARKANSAS_CARROLL_2017,"2,070,000","6,057,000","2,906,000","54,566","97,951,000","1,973","2,170"
2017,ARKANSAS,5,CARROLL,15.0,,"82,446,000",ARKANSAS_CARROLL_2017,"2,070,000","6,057,000","9,083,000","54,566","97,951,000","1,973","2,170"
2017,ARKANSAS,5,MADISON,87.0,,"85,500,000",ARKANSAS_MADISON_2017,"2,251,000","6,278,000","769,000","60,717","100,316,000","2,079","2,248"
2017,ARKANSAS,5,MADISON,87.0,,"85,500,000",ARKANSAS_MADISON_2017,"2,251,000","6,278,000","3,882,000","60,717","100,316,000","2,079","2,248"
2017,ARKANSAS,5,NEWTON,101.0,,"2,008,000",ARKANSAS_NEWTON_2017,"742,000","1,033,000","325,000","14,597","29,608,000",746,840
2017,ARKANSAS,5,NEWTON,101.0,,"2,008,000",ARKANSAS_NEWTON_2017,"742,000","1,033,000","587,000","14,597","29,608,000",746,840
2017,ARKANSAS,5,WASHINGTON,143.0,,"153,049,000",ARKANSAS_WASHINGTON_2017,"2,658,000","10,587,000","7,510,000","85,129","161,563,000","3,573","3,511"
2017,ARKANSAS,5,WASHINGTON,143.0,,"153,049,000",ARKANSAS_WASHINGTON_2017,"2,658,000","10,587,000","14,023,000","85,129","161,563,000","3,573","3,511"
2017,ARKANSAS,5,BRADLEY,11.0,,"12,076,000",ARKANSAS_BRADLEY_2017,"699,000","1,073,000","1,366,000","6,188","14,872,000",332,314
2017,ARKANSAS,5,BRADLEY,11.0,,"12,076,000",ARKANSAS_BRADLEY_2017,"699,000","1,073,000","1,591,000","6,188","14,872,000",332,314
2017,ARKANSAS,5,CALHOUN,13.0,,"2,177,000",ARKANSAS_CALHOUN_2017,"180,000","235,000","139,000","3,078","6,252,000",149,126
2017,ARKANSAS,5,CALHOUN,13.0,,"2,177,000",ARKANSAS_CALHOUN_2017,"180,000","235,000","218,000","3,078","6,252,000",149,126
2017,ARKANSAS,5,CLARK,19.0,,"2,398,000",ARKANSAS_CLARK_2017,"800,000","1,706,000","255,000","29,620","35,750,000",713,511
2017,ARKANSAS,5,CLARK,19.0,,"2,398,000",ARKANSAS_CLARK_2017,"800,000","1,706,000","1,315,000","29,620","35,750,000",713,511
2017,ARKANSAS,5,CLEVELAND,25.0,,"53,960,000",ARKANSAS_CLEVELAND_2017,"167,000","1,464,000","143,000","6,685","33,038,000",411,338
2017,ARKANSAS,5,CLEVELAND,25.0,,"53,960,000",ARKANSAS_CLEVELAND_2017,"167,000","1,464,000","1,531,000","6,685","33,038,000",411,338
2017,ARKANSAS,5,COLUMBIA,27.0,,"17,524,000",ARKANSAS_COLUMBIA_2017,"524,000","953,000","264,000","12,110","24,793,000",562,453
2017,ARKANSAS,5,COLUMBIA,27.0,,"17,524,000",ARKANSAS_COLUMBIA_2017,"524,000","953,000","1,756,000","12,110","24,793,000",562,453
2017,ARKANSAS,5,DALLAS,39.0,,"-211,000",ARKANSAS_DALLAS_2017,"91,000","347,000", (D),"4,165","6,272,000",225,189
2017,ARKANSAS,5,DALLAS,39.0,,"-211,000",ARKANSAS_DALLAS_2017,"91,000","347,000","439,000","4,165","6,272,000",225,189
2017,ARKANSAS,5,NEVADA,99.0,,"19,455,000",ARKANSAS_NEVADA_2017,"397,000","1,055,000","385,000","21,507","27,013,000",625,506
2017,ARKANSAS,5,NEVADA,99.0,,"19,455,000",ARKANSAS_NEVADA_2017,"397,000","1,055,000","1,003,000","21,507","27,013,000",625,506
2017,ARKANSAS,5,OUACHITA,103.0,,"3,932,000",ARKANSAS_OUACHITA_2017,"133,000","339,000","125,000","5,437","9,797,000",290,262
2017,ARKANSAS,5,UNION,139.0,,"4,470,000",ARKANSAS_UNION_2017,"442,000","619,000","252,000","8,178","18,003,000",495,376
2017,ARKANSAS,5,UNION,139.0,,"4,470,000",ARKANSAS_UNION_2017,"442,000","619,000","572,000","8,178","18,003,000",495,376
2017,ARKANSAS,5,ASHLEY,3.0,,"23,134,000",ARKANSAS_ASHLEY_2017,"7,371,000","4,305,000","3,580,000","103,931","71,251,000",600,554
2017,ARKANSAS,5,ASHLEY,3.0,,"23,134,000",ARKANSAS_ASHLEY_2017,"7,371,000","4,305,000","6,727,000","103,931","71,251,000",600,554
2017,ARKANSAS,5,CHICOT,17.0,,"49,290,000",ARKANSAS_CHICOT_2017,"11,127,000","8,748,000","4,623,000","273,282","93,236,000",701,574
2017,ARKANSAS,5,CHICOT,17.0,,"49,290,000",ARKANSAS_CHICOT_2017,"11,127,000","8,748,000","9,094,000","273,282","93,236,000",701,574
2017,ARKANSAS,5,DESHA,41.0,,"58,537,000",ARKANSAS_DESHA_2017,"15,823,000","13,001,000","7,479,000","279,098","150,949,000",791,786
2017,ARKANSAS,5,DESHA,41.0,,"58,537,000",ARKANSAS_DESHA_2017,"15,823,000","13,001,000","11,618,000","279,098","150,949,000",791,786
2017,ARKANSAS,5,DREW,43.0,,"21,225,000",ARKANSAS_DREW_2017,"4,494,000","2,929,000","2,255,000","77,019","61,721,000",645,486
2017,ARKANSAS,5,DREW,43.0,,"21,225,000",ARKANSAS_DREW_2017,"4,494,000","2,929,000","3,570,000","77,019","61,721,000",645,486
2017,ARKANSAS,5,JEFFERSON,69.0,,"57,802,000",ARKANSAS_JEFFERSON_2017,"16,811,000","9,537,000","4,026,000","253,355","123,727,000",852,833
2017,ARKANSAS,5,JEFFERSON,69.0,,"57,802,000",ARKANSAS_JEFFERSON_2017,"16,811,000","9,537,000","8,820,000","253,355","123,727,000",852,833
2017,ARKANSAS,5,LINCOLN,79.0,,"52,238,000",ARKANSAS_LINCOLN_2017,"9,918,000","8,022,000","5,730,000","161,489","104,120,000",859,805
2017,ARKANSAS,5,LINCOLN,79.0,,"52,238,000",ARKANSAS_LINCOLN_2017,"9,918,000","8,022,000","10,161,000","161,489","104,120,000",859,805
2017,ARKANSAS,5,HEMPSTEAD,57.0,,"67,989,000",ARKANSAS_HEMPSTEAD_2017,"1,207,000","4,692,000","2,924,000","51,514","67,646,000","1,146","1,076"
2017,ARKANSAS,5,HEMPSTEAD,57.0,,"67,989,000",ARKANSAS_HEMPSTEAD_2017,"1,207,000","4,692,000","6,418,000","51,514","67,646,000","1,146","1,076"
2017,ARKANSAS,5,HOWARD,61.0,,"95,062,000",ARKANSAS_HOWARD_2017,"822,000","3,725,000","2,919,000","34,498","57,823,000",964,"1,039"
2017,ARKANSAS,5,HOWARD,61.0,,"95,062,000",ARKANSAS_HOWARD_2017,"822,000","3,725,000","5,483,000","34,498","57,823,000",964,"1,039"
2017,ARKANSAS,5,LAFAYETTE,73.0,,"41,834,000",ARKANSAS_LAFAYETTE_2017,"3,010,000","3,048,000","1,862,000","67,718","38,852,000",609,565
2017,ARKANSAS,5,LAFAYETTE,73.0,,"41,834,000",ARKANSAS_LAFAYETTE_2017,"3,010,000","3,048,000","3,285,000","67,718","38,852,000",609,565
2017,ARKANSAS,5,LITTLE RIVER,81.0,,"32,835,000",ARKANSAS_LITTLE RIVER_2017,"2,628,000","2,536,000","718,000","58,160","47,274,000",778,650
2017,ARKANSAS,5,LITTLE RIVER,81.0,,"32,835,000",ARKANSAS_LITTLE RIVER_2017,"2,628,000","2,536,000","2,050,000","58,160","47,274,000",778,650
2017,ARKANSAS,5,MILLER,91.0,,"6,287,000",ARKANSAS_MILLER_2017,"3,095,000","2,129,000","1,267,000","58,178","47,787,000",870,649
2017,ARKANSAS,5,MILLER,91.0,,"6,287,000",ARKANSAS_MILLER_2017,"3,095,000","2,129,000","1,908,000","58,178","47,787,000",870,649
2017,ARKANSAS,5,MONTGOMERY,97.0,,"8,144,000",ARKANSAS_MONTGOMERY_2017,"445,000","1,008,000","270,000","22,436","33,314,000",835,661
2017,ARKANSAS,5,MONTGOMERY,97.0,,"8,144,000",ARKANSAS_MONTGOMERY_2017,"445,000","1,008,000","762,000","22,436","33,314,000",835,661
2017,ARKANSAS,5,PIKE,109.0,,"31,161,000",ARKANSAS_PIKE_2017,"685,000","1,616,000","634,000","23,054","31,373,000",664,668
2017,ARKANSAS,5,PIKE,109.0,,"31,161,000",ARKANSAS_PIKE_2017,"685,000","1,616,000","1,554,000","23,054","31,373,000",664,668
2017,ARKANSAS,5,SEVIER,133.0,,"96,192,000",ARKANSAS_SEVIER_2017,"1,078,000","3,412,000","331,000","30,023","51,714,000",940,988
2017,ARKANSAS,5,SEVIER,133.0,,"96,192,000",ARKANSAS_SEVIER_2017,"1,078,000","3,412,000","1,798,000","30,023","51,714,000",940,988
2017,ARKANSAS,5,CRAWFORD,33.0,,"11,898,000",ARKANSAS_CRAWFORD_2017,"1,805,000","2,132,000","2,130,000","52,158","55,890,000","1,255","1,125"
2017,ARKANSAS,5,CRAWFORD,33.0,,"11,898,000",ARKANSAS_CRAWFORD_2017,"1,805,000","2,132,000","3,040,000","52,158","55,890,000","1,255","1,125"
2017,ARKANSAS,5,FRANKLIN,47.0,,"40,431,000",ARKANSAS_FRANKLIN_2017,"1,394,000","3,342,000","1,613,000","56,457","65,098,000","1,374","1,321"
2017,ARKANSAS,5,FRANKLIN,47.0,,"40,431,000",ARKANSAS_FRANKLIN_2017,"1,394,000","3,342,000","3,527,000","56,457","65,098,000","1,374","1,321"
2017,ARKANSAS,5,JOHNSON,71.0,,"35,698,000",ARKANSAS_JOHNSON_2017,"1,350,000","2,636,000","1,356,000","38,837","40,508,000","1,029","1,027"
2017,ARKANSAS,5,JOHNSON,71.0,,"35,698,000",ARKANSAS_JOHNSON_2017,"1,350,000","2,636,000","2,553,000","38,837","40,508,000","1,029","1,027"
2017,ARKANSAS,5,LOGAN,83.0,,"78,330,000",ARKANSAS_LOGAN_2017,"1,808,000","4,393,000","1,052,000","63,009","77,424,000","1,606","1,580"
2017,ARKANSAS,5,LOGAN,83.0,,"78,330,000",ARKANSAS_LOGAN_2017,"1,808,000","4,393,000","2,945,000","63,009","77,424,000","1,606","1,580"
2017,ARKANSAS,5,POLK,113.0,,"61,967,000",ARKANSAS_POLK_2017,"1,128,000","3,346,000","66,000","37,600","63,122,000","1,324","1,336"
2017,ARKANSAS,5,POLK,113.0,,"61,967,000",ARKANSAS_POLK_2017,"1,128,000","3,346,000","1,284,000","37,600","63,122,000","1,324","1,336"
2017,ARKANSAS,5,POPE,115.0,,"54,467,000",ARKANSAS_POPE_2017,"1,725,000","4,129,000","2,404,000","56,802","68,353,000","1,533","1,342"
2017,ARKANSAS,5,POPE,115.0,,"54,467,000",ARKANSAS_POPE_2017,"1,725,000","4,129,000","4,277,000","56,802","68,353,000","1,533","1,342"
2017,ARKANSAS,5,SCOTT,127.0,,"51,774,000",ARKANSAS_SCOTT_2017,"257,000","2,918,000","993,000","25,942","37,688,000",962,827
2017,ARKANSAS,5,SCOTT,127.0,,"51,774,000",ARKANSAS_SCOTT_2017,"257,000","2,918,000","1,892,000","25,942","37,688,000",962,827
2017,ARKANSAS,5,SEBASTIAN,131.0,,"42,336,000",ARKANSAS_SEBASTIAN_2017,"623,000","2,174,000","743,000","29,063","41,427,000","1,123","1,034"
2017,ARKANSAS,5,SEBASTIAN,131.0,,"42,336,000",ARKANSAS_SEBASTIAN_2017,"623,000","2,174,000","1,755,000","29,063","41,427,000","1,123","1,034"
2017,ARKANSAS,5,YELL,149.0,,"98,631,000",ARKANSAS_YELL_2017,"1,345,000","5,043,000","1,231,000","57,389","65,834,000","1,329","1,289"
2017,ARKANSAS,5,YELL,149.0,,"98,631,000",ARKANSAS_YELL_2017,"1,345,000","5,043,000","5,180,000","57,389","65,834,000","1,329","1,289"
2017,CALIFORNIA,6,ALAMEDA,1.0,,"17,158,000",CALIFORNIA_ALAMEDA_2017,"1,892,000","2,504,000","2,409,000","17,276","25,875,000",507,606
2017,CALIFORNIA,6,ALAMEDA,1.0,,"17,158,000",CALIFORNIA_ALAMEDA_2017,"1,892,000","2,504,000","11,052,000","17,276","25,875,000",507,606
2017,CALIFORNIA,6,CONTRA COSTA,13.0,,"7,252,000",CALIFORNIA_CONTRA COSTA_2017,"2,871,000","3,360,000","10,404,000","41,481","42,962,000",703,708
2017,CALIFORNIA,6,CONTRA COSTA,13.0,,"7,252,000",CALIFORNIA_CONTRA COSTA_2017,"2,871,000","3,360,000","15,320,000","41,481","42,962,000",703,708
2017,CALIFORNIA,6,LAKE,33.0,,"9,396,000",CALIFORNIA_LAKE_2017,"1,905,000","2,139,000","7,301,000","20,079","43,101,000","1,055",897
2017,CALIFORNIA,6,LAKE,33.0,,"9,396,000",CALIFORNIA_LAKE_2017,"1,905,000","2,139,000","11,728,000","20,079","43,101,000","1,055",897
2017,CALIFORNIA,6,MARIN,41.0,,"19,352,000",CALIFORNIA_MARIN_2017,"498,000","2,451,000","8,539,000","13,744","35,050,000",493,580
2017,CALIFORNIA,6,MARIN,41.0,,"19,352,000",CALIFORNIA_MARIN_2017,"498,000","2,451,000","14,817,000","13,744","35,050,000",493,580
2017,CALIFORNIA,6,MONTEREY,53.0,,"952,014,000",CALIFORNIA_MONTEREY_2017,"240,431,000","210,261,000","386,105,000","366,709","889,335,000","5,233","4,310"
2017,CALIFORNIA,6,MONTEREY,53.0,,"952,014,000",CALIFORNIA_MONTEREY_2017,"240,431,000","210,261,000","648,257,000","366,709","889,335,000","5,233","4,310"
2017,CALIFORNIA,6,NAPA,55.0,,"93,780,000",CALIFORNIA_NAPA_2017,"14,490,000","10,010,000","72,569,000","67,701","175,969,000","2,557","2,237"
2017,CALIFORNIA,6,NAPA,55.0,,"93,780,000",CALIFORNIA_NAPA_2017,"14,490,000","10,010,000","131,466,000","67,701","175,969,000","2,557","2,237"
2017,CALIFORNIA,6,SAN BENITO,69.0,,"18,989,000",CALIFORNIA_SAN BENITO_2017,"7,102,000","5,919,000","9,587,000","35,577","60,293,000","1,127","1,153"
2017,CALIFORNIA,6,SAN BENITO,69.0,,"18,989,000",CALIFORNIA_SAN BENITO_2017,"7,102,000","5,919,000","30,953,000","35,577","60,293,000","1,127","1,153"
2017,CALIFORNIA,6,SAN FRANCISCO,75.0,, (D),CALIFORNIA_SAN FRANCISCO_2017,"6,000","8,000", (D), (D),"289,000",, (D)
2017,CALIFORNIA,6,SAN LUIS OBISPO,79.0,,"99,093,000",CALIFORNIA_SAN LUIS OBISPO_2017,"22,722,000","22,917,000","133,523,000","246,361","206,203,000","3,781","3,632"
